BusinessEntityID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned;etlloadid;etlloaddate
18466;2.7;08-10-2003;08-02-1964;M;greater than 100000;F;3;2;Bachelors ;Management;true;4;12371;07-11-2018
18481;-30.0;05-03-2004;21-07-1936;S;0-25000;F;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18483;22.7;19-07-2004;24-03-1968;M;0-25000;F;1;1;Partial College;Manual;true;0;12371;07-11-2018
18498;-5.01;03-04-2004;28-04-1977;M;0-25000;F;0;0;High School;Manual;true;2;12371;07-11-2018
18500;270.775;19-09-2002;22-05-1976;M;50001-75000;F;0;0;Bachelors ;Professional;false;2;12371;07-11-2018
18515;-69.99;03-08-2003;28-10-1975;S;25001-50000;M;0;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
18517;769.4818;26-12-2001;07-01-1967;S;50001-75000;M;0;0;Graduate Degree;Professional;false;1;12371;07-11-2018
18530;-93.03;02-09-2003;12-04-1964;M;50001-75000;M;4;4;Bachelors ;Skilled Manual;true;2;12371;07-11-2018
18532;-35.0;06-05-2004;18-01-1956;M;75001-100000;F;2;3;Partial College;Professional;true;4;12371;07-11-2018
18534;22.7;21-11-2003;27-09-1951;M;25001-50000;F;3;0;High School;Skilled Manual;false;2;12371;07-11-2018
18547;-2049.0964;09-06-2003;21-07-1969;M;75001-100000;F;1;0;Graduate Degree;Management;true;0;12371;07-11-2018
18549;-24.99;02-10-2003;13-01-1965;S;75001-100000;M;4;1;Bachelors ;Management;false;4;12371;07-11-2018
18564;23.19;17-07-2004;19-07-1965;M;25001-50000;F;1;0;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
18566;19.99;27-10-2003;16-04-1961;S;75001-100000;M;3;2;Partial College;Professional;false;4;12371;07-11-2018
18581;739.5018;07-06-2002;13-02-1980;S;25001-50000;M;0;0;Partial High School;Clerical;false;2;12371;07-11-2018
18583;2327.7;14-05-2004;14-08-1966;S;50001-75000;M;0;0;Graduate Degree;Skilled Manual;false;0;12371;07-11-2018
18598;544.98;24-08-2003;26-05-1979;S;25001-50000;M;0;0;Partial High School;Clerical;false;2;12371;07-11-2018
18600;4667.04;10-11-2002;20-07-1958;M;greater than 100000;F;1;3;Partial College;Professional;false;4;12371;07-11-2018
18299;79.98;08-09-2003;02-02-1960;M;50001-75000;M;5;4;Partial College;Skilled Manual;true;3;12371;07-11-2018
18314;-61.0;11-08-2003;27-09-1966;S;greater than 100000;M;0;0;Graduate Degree;Management;true;3;12371;07-11-2018
18316;-13.01;05-12-2003;16-08-1972;S;25001-50000;M;0;0;Graduate Degree;Skilled Manual;false;0;12371;07-11-2018
18331;49.97;08-08-2003;02-10-1965;M;75001-100000;M;3;3;Bachelors ;Skilled Manual;true;3;12371;07-11-2018
18333;2641.6208;03-01-2003;07-05-1974;M;50001-75000;M;0;0;Partial High School;Professional;true;4;12371;07-11-2018
18348;5006.395;18-09-2002;19-11-1952;S;75001-100000;M;4;1;Partial College;Professional;true;2;12371;07-11-2018
18350;-1120.49;08-10-2003;16-02-1971;S;25001-50000;M;0;0;High School;Manual;false;1;12371;07-11-2018
18363;-69.99;03-02-2004;18-08-1951;S;50001-75000;M;2;1;High School;Professional;true;2;12371;07-11-2018
18365;2281.96;07-06-2004;03-11-1962;M;50001-75000;M;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
18367;1205.86;26-07-2003;01-11-1965;M;25001-50000;M;1;0;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
18380;-145.1264;03-09-2001;15-03-1980;S;0-25000;M;0;0;Partial College;Manual;true;1;12371;07-11-2018
18382;-24.99;11-10-2003;17-01-1973;S;0-25000;M;0;0;Partial High School;Manual;false;2;12371;07-11-2018
18397;-69.99;30-04-2004;15-03-1966;M;50001-75000;M;4;0;Graduate Degree;Professional;true;0;12371;07-11-2018
18399;-3578.27;16-09-2001;11-08-1964;M;50001-75000;M;4;2;Bachelors ;Skilled Manual;true;2;12371;07-11-2018
18414;543.99;23-06-2004;03-08-1970;S;25001-50000;M;0;0;Bachelors ;Clerical;false;0;12371;07-11-2018
18416;-98.02;25-10-2003;07-11-1965;M;greater than 100000;M;2;2;Bachelors ;Management;true;3;12371;07-11-2018
18431;-29.99;23-03-2004;12-09-1955;M;0-25000;M;2;0;Partial College;Manual;true;0;12371;07-11-2018
18433;-3578.27;02-09-2001;11-11-1974;S;50001-75000;M;0;0;Partial College;Professional;false;2;12371;07-11-2018
18448;2.7;19-08-2003;13-04-1975;S;0-25000;F;0;0;Partial High School;Manual;true;2;12371;07-11-2018
18450;-1988.48;08-06-2002;20-08-1959;M;25001-50000;M;3;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18465;2512.475;25-05-2003;11-12-1958;M;greater than 100000;M;2;4;Partial College;Professional;true;2;12371;07-11-2018
18467;4775.08;05-02-2004;14-07-1952;M;50001-75000;M;4;2;Partial College;Professional;false;2;12371;07-11-2018
18480;2349.08;07-06-2004;19-04-1974;M;25001-50000;M;0;0;Partial High School;Skilled Manual;false;2;12371;07-11-2018
18482;-2049.0964;31-03-2003;18-08-1969;S;50001-75000;F;2;2;Bachelors ;Skilled Manual;false;0;12371;07-11-2018
18497;2.7;09-10-2003;03-08-1950;S;25001-50000;M;2;1;Partial High School;Skilled Manual;true;2;12371;07-11-2018
18499;2.7;14-06-2004;05-03-1964;S;0-25000;F;3;3;High School;Manual;true;0;12371;07-11-2018
18514;-5.01;17-04-2004;16-08-1972;S;0-25000;F;0;0;Partial High School;Manual;false;2;12371;07-11-2018
18516;728.49;27-03-2004;04-07-1973;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
18531;-30.0;12-07-2004;16-11-1933;M;0-25000;F;2;0;Partial College;Manual;true;1;12371;07-11-2018
18533;-1120.49;02-06-2004;15-08-1962;M;50001-75000;F;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
18548;2259.99;01-03-2004;01-10-1939;M;75001-100000;F;5;0;Bachelors ;Management;true;2;12371;07-11-2018
18550;15.49;24-03-2004;01-06-1950;M;50001-75000;M;2;1;Partial College;Professional;true;2;12371;07-11-2018
18565;-1189.21;04-10-2001;18-04-1962;S;75001-100000;M;1;2;Partial College;Professional;true;4;12371;07-11-2018
18567;-25.0;27-02-2004;13-05-1961;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
18582;323.5508;05-03-2003;13-02-1979;S;25001-50000;F;3;3;Partial College;Clerical;true;1;12371;07-11-2018
18584;1576.99;17-10-2002;02-09-1952;M;50001-75000;F;4;2;Partial College;Professional;false;2;12371;07-11-2018
18597;535.99;28-12-2003;09-03-1963;M;50001-75000;F;4;2;Bachelors ;Professional;true;2;12371;07-11-2018
18599;56.96;03-11-2003;10-10-1960;S;25001-50000;M;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
18306;2.97;14-05-2004;21-05-1966;S;50001-75000;M;0;0;Graduate Degree;Skilled Manual;false;0;12371;07-11-2018
18323;-21.49;25-04-2004;10-07-1960;M;50001-75000;M;5;4;Partial College;Skilled Manual;true;3;12371;07-11-2018
18324;1666.0;12-01-2004;16-10-1969;M;75001-100000;M;2;0;Graduate Degree;Professional;true;0;12371;07-11-2018
18338;2246.47;03-04-2004;05-03-1963;S;50001-75000;M;4;2;Bachelors ;Professional;true;2;12371;07-11-2018
18341;2299.98;13-04-2002;10-08-1961;M;0-25000;M;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18355;-1231.9392;04-04-2003;05-04-1953;M;25001-50000;M;3;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
18356;1666.0;20-10-2002;07-05-1970;S;0-25000;M;0;0;Partial College;Manual;false;1;12371;07-11-2018
18373;1666.0;28-11-2003;24-10-1958;M;50001-75000;M;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
18374;7.03;26-12-2003;12-04-1950;M;0-25000;M;2;1;Partial High School;Clerical;true;2;12371;07-11-2018
18388;-30.0;06-10-2003;27-05-1978;S;25001-50000;M;0;0;Partial High School;Clerical;false;2;12371;07-11-2018
18391;-13.5;09-09-2002;21-07-1945;M;50001-75000;M;4;0;Bachelors ;Management;true;2;12371;07-11-2018
18392;61.0;26-11-2003;27-10-1967;S;50001-75000;M;5;5;Bachelors ;Professional;true;3;12371;07-11-2018
18405;110.99;23-02-2004;07-10-1958;M;75001-100000;M;5;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
18406;-539.99;14-08-2003;27-02-1968;M;25001-50000;M;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18423;23.19;29-11-2003;23-10-1953;M;50001-75000;F;3;1;High School;Professional;true;2;12371;07-11-2018
18424;2334.55;09-07-2003;11-05-1970;M;75001-100000;M;4;4;Graduate Degree;Management;true;1;12371;07-11-2018
18441;20.0;06-03-2004;14-02-1957;M;0-25000;M;2;1;Partial High School;Clerical;false;2;12371;07-11-2018
18442;-4.99;29-10-2003;21-03-1976;M;25001-50000;M;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
18455;-21.49;25-03-2004;18-02-1947;M;0-25000;M;4;0;High School;Skilled Manual;false;2;12371;07-11-2018
18456;2394.57;09-09-2003;08-03-1960;M;25001-50000;M;4;2;High School;Skilled Manual;false;2;12371;07-11-2018
18473;59.98;22-03-2004;10-05-1978;S;25001-50000;F;0;0;High School;Manual;false;1;12371;07-11-2018
18474;30.01;28-10-2003;10-11-1969;M;50001-75000;M;5;5;Graduate Degree;Professional;true;3;12371;07-11-2018
18491;45.99;25-03-2004;21-07-1944;M;50001-75000;M;4;0;Bachelors ;Management;false;2;12371;07-11-2018
18492;-69.99;29-03-2004;25-05-1976;M;25001-50000;M;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
18505;67.97;01-08-2003;11-01-1974;S;25001-50000;F;3;3;Partial College;Clerical;true;2;12371;07-11-2018
18506;-69.99;21-06-2004;20-04-1950;M;50001-75000;F;2;1;Partial College;Professional;true;2;12371;07-11-2018
18509;2.7;09-08-2003;05-08-1965;M;50001-75000;F;5;5;Bachelors ;Professional;true;4;12371;07-11-2018
18523;560.48;16-07-2003;08-04-1960;M;25001-50000;F;3;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18524;1204.35;03-02-2004;19-04-1945;M;25001-50000;M;2;1;Partial High School;Skilled Manual;true;2;12371;07-11-2018
18541;4.0;27-02-2004;24-06-1962;M;50001-75000;F;5;4;Bachelors ;Professional;false;2;12371;07-11-2018
18542;30.99;12-11-2003;14-11-1970;S;0-25000;M;0;0;Partial College;Manual;false;1;12371;07-11-2018
18556;20.0;10-03-2004;02-01-1950;M;25001-50000;M;2;1;Partial High School;Skilled Manual;true;2;12371;07-11-2018
18559;559.19;29-01-2003;26-07-1969;M;75001-100000;F;1;0;Graduate Degree;Management;true;0;12371;07-11-2018
18573;5.49;14-08-2003;25-10-1967;S;0-25000;F;1;1;Partial College;Manual;false;1;12371;07-11-2018
18574;4814.0273;15-01-2003;11-09-1953;M;greater than 100000;M;3;5;Bachelors ;Management;true;2;12371;07-11-2018
18591;522.49;02-06-2002;14-06-1979;M;0-25000;F;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18592;2299.9905;20-11-2002;02-11-1958;M;0-25000;F;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18606;4683.05;13-03-2002;19-02-1968;S;50001-75000;F;2;2;Bachelors ;Professional;false;1;12371;07-11-2018
18609;82.07;03-02-2004;11-10-1966;S;75001-100000;F;5;5;Bachelors ;Professional;true;4;12371;07-11-2018
18352;65.49;19-09-2003;09-10-1944;S;50001-75000;M;4;0;Bachelors ;Management;true;2;12371;07-11-2018
18359;-39.01;15-04-2004;19-03-1936;M;greater than 100000;M;2;3;Graduate Degree;Management;false;3;12371;07-11-2018
18370;92.44;26-12-2003;08-10-1974;S;25001-50000;M;0;0;High School;Professional;true;2;12371;07-11-2018
18377;11.95;20-04-2004;17-01-1953;M;50001-75000;M;4;3;Partial College;Professional;true;1;12371;07-11-2018
18384;-2049.0964;13-03-2003;08-12-1959;M;25001-50000;M;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18395;3539.8318;19-10-2002;12-03-1968;M;50001-75000;M;2;2;Bachelors ;Professional;true;1;12371;07-11-2018
18402;261.785;19-06-2003;14-10-1970;S;25001-50000;M;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18409;19.69;07-11-2003;21-05-1974;S;25001-50000;M;0;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
18420;11.98;30-08-2003;04-11-1966;M;greater than 100000;M;0;1;Graduate Degree;Management;true;4;12371;07-11-2018
18427;-2384.07;31-10-2001;21-09-1950;S;75001-100000;M;3;1;Bachelors ;Management;false;1;12371;07-11-2018
18434;-21.49;14-07-2004;25-09-1961;M;greater than 100000;M;1;2;Partial College;Professional;false;4;12371;07-11-2018
18438;26.94;20-10-2003;03-06-1965;M;greater than 100000;M;1;1;Graduate Degree;Management;true;4;12371;07-11-2018
18445;19.99;02-03-2004;01-04-1964;S;75001-100000;M;5;2;Partial College;Professional;true;1;12371;07-11-2018
18452;1533.98;21-06-2003;12-04-1944;M;greater than 100000;M;3;4;Bachelors ;Management;true;4;12371;07-11-2018
18459;2375.08;19-07-2003;17-07-1970;M;25001-50000;M;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18463;-2.03;06-12-2003;28-05-1972;M;75001-100000;M;0;0;Bachelors ;Professional;false;3;12371;07-11-2018
18470;138.425;02-05-2003;18-07-1966;M;25001-50000;F;0;0;Bachelors ;Professional;false;0;12371;07-11-2018
18477;-30.0;15-09-2003;23-02-1942;S;0-25000;F;2;0;Partial College;Manual;false;1;12371;07-11-2018
18484;4.0;05-10-2003;04-07-1964;M;75001-100000;M;5;2;Partial College;Professional;true;0;12371;07-11-2018
18488;5.99;03-11-2003;04-09-1947;M;50001-75000;M;2;1;Partial College;Professional;true;1;12371;07-11-2018
18495;2266.98;29-03-2002;14-05-1939;M;75001-100000;M;5;0;Bachelors ;Management;true;2;12371;07-11-2018
18502;-1283.28;14-05-2002;18-06-1975;S;0-25000;F;0;0;Partial High School;Manual;true;2;12371;07-11-2018
18513;2330.0803;19-10-2002;15-10-1969;S;75001-100000;F;1;0;Graduate Degree;Management;true;0;12371;07-11-2018
18520;-4.99;17-11-2003;01-09-1935;S;75001-100000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
18527;2410.07;12-01-2004;07-04-1968;M;0-25000;F;1;1;Partial College;Manual;false;0;12371;07-11-2018
18538;535.99;28-02-2004;03-03-1957;M;50001-75000;M;3;2;Partial College;Professional;true;0;12371;07-11-2018
18545;19.5;11-01-2004;08-06-1946;M;greater than 100000;F;4;4;Partial College;Professional;true;4;12371;07-11-2018
18552;-35.0;03-02-2004;12-07-1977;M;75001-100000;M;3;0;Bachelors ;Management;true;3;12371;07-11-2018
18563;-30.0;28-11-2003;20-01-1958;M;50001-75000;M;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
18570;-3578.27;04-02-2002;23-03-1977;S;0-25000;F;0;0;High School;Manual;false;2;12371;07-11-2018
18577;2357.6924;07-05-2003;01-06-1964;S;greater than 100000;M;2;2;Graduate Degree;Management;false;3;12371;07-11-2018
18588;-115.01;01-02-2004;09-03-1956;M;25001-50000;M;1;0;Partial College;Clerical;true;1;12371;07-11-2018
18595;-2294.9924;01-10-2002;02-03-1935;S;greater than 100000;M;2;3;Graduate Degree;Management;false;3;12371;07-11-2018
18602;-13.01;14-04-2004;20-01-1942;M;greater than 100000;M;2;4;Graduate Degree;Management;true;3;12371;07-11-2018
18613;4691.0503;09-09-2002;04-08-1972;S;75001-100000;F;0;0;Bachelors ;Professional;true;3;12371;07-11-2018
18620;-4.99;17-08-2003;12-11-1957;S;0-25000;F;1;0;Partial College;Manual;true;0;12371;07-11-2018
18627;-21.98;11-01-2004;26-02-1943;M;50001-75000;M;5;0;Bachelors ;Management;true;2;12371;07-11-2018
18638;-4.99;09-04-2004;01-12-1957;M;25001-50000;M;2;0;High School;Skilled Manual;false;2;12371;07-11-2018
18328;-471.585;15-10-2002;12-08-1940;M;25001-50000;M;2;0;Bachelors ;Management;true;2;12371;07-11-2018
18351;-104.77;31-07-2004;07-02-1974;S;25001-50000;M;0;0;Partial College;Clerical;false;1;12371;07-11-2018
18353;1338.06;04-03-2002;18-11-1969;M;75001-100000;M;1;0;Graduate Degree;Management;true;0;12371;07-11-2018
18360;22.7;12-08-2003;10-02-1974;S;25001-50000;M;3;3;Partial College;Clerical;false;2;12371;07-11-2018
18362;-23.52;05-11-2003;14-12-1956;M;25001-50000;M;1;0;Partial College;Clerical;true;1;12371;07-11-2018
18385;-782.99;08-09-2002;09-01-1971;S;25001-50000;M;4;4;High School;Skilled Manual;true;3;12371;07-11-2018
18387;57.03;31-07-2004;05-06-1958;M;50001-75000;M;5;4;Graduate Degree;Professional;true;1;12371;07-11-2018
18394;-1120.94;22-05-2002;22-02-1956;M;75001-100000;M;2;0;High School;Skilled Manual;true;2;12371;07-11-2018
18396;-2049.0964;24-08-2002;15-10-1969;M;25001-50000;M;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18419;3535.8103;27-03-2003;21-05-1970;M;75001-100000;M;0;5;Partial High School;Professional;false;4;12371;07-11-2018
18421;61.0;12-03-2004;22-09-1962;M;greater than 100000;M;1;2;Bachelors ;Management;true;4;12371;07-11-2018
18426;24.99;29-10-2003;21-05-1953;M;75001-100000;M;4;2;Partial College;Professional;true;2;12371;07-11-2018
18428;-20.01;11-03-2004;03-04-1958;M;25001-50000;M;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18451;-782.99;24-10-2002;08-03-1970;M;25001-50000;M;1;1;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
18453;1141.49;22-04-2004;15-02-1949;M;50001-75000;M;2;1;Partial College;Professional;false;2;12371;07-11-2018
18460;-20.01;13-10-2003;20-04-1962;S;50001-75000;M;5;4;Bachelors ;Professional;true;2;12371;07-11-2018
18462;-4.99;27-10-2003;16-09-1964;S;50001-75000;M;4;4;Bachelors ;Skilled Manual;false;2;12371;07-11-2018
18485;2281.98;12-12-2003;09-03-1958;S;50001-75000;M;4;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
18487;5982.18;01-08-2001;08-02-1957;S;greater than 100000;F;2;4;Partial College;Professional;true;3;12371;07-11-2018
18494;-69.99;09-12-2003;17-10-1975;M;25001-50000;M;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
18496;1144.97;28-06-2004;27-10-1962;S;50001-75000;F;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
18519;37.01;19-09-2003;28-05-1962;S;50001-75000;F;5;4;Partial College;Skilled Manual;true;2;12371;07-11-2018
18521;2389.0618;27-09-2002;17-11-1968;S;50001-75000;M;2;2;Bachelors ;Skilled Manual;false;0;12371;07-11-2018
18526;111.25;21-11-2003;12-07-1966;M;50001-75000;M;0;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
18528;499.98;13-05-2003;16-10-1975;S;75001-100000;F;0;0;Bachelors ;Professional;false;2;12371;07-11-2018
18551;563.18;06-05-2004;11-11-1966;S;0-25000;F;1;1;High School;Manual;false;1;12371;07-11-2018
18553;-49.0;04-09-2003;08-04-1931;M;25001-50000;M;1;0;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
18555;-31.0;21-06-2004;18-10-1935;M;0-25000;F;1;0;Graduate Degree;Clerical;false;0;12371;07-11-2018
18560;-2071.4192;22-12-2002;03-04-1956;S;50001-75000;M;2;0;High School;Professional;true;2;12371;07-11-2018
18562;-5.0;08-07-2004;27-09-1968;M;0-25000;M;2;2;High School;Manual;true;1;12371;07-11-2018
18585;1334.535;26-10-2002;10-06-1950;M;75001-100000;F;4;1;High School;Management;true;3;12371;07-11-2018
18587;19.98;19-12-2003;12-05-1965;S;25001-50000;F;2;2;Partial College;Clerical;true;2;12371;07-11-2018
18594;761.54;17-04-2002;07-06-1964;S;0-25000;F;3;3;High School;Manual;true;1;12371;07-11-2018
18596;-1821.39;04-07-2002;19-03-1974;S;25001-50000;M;0;0;Partial High School;Skilled Manual;true;2;12371;07-11-2018
18619;-2071.16;13-12-2001;19-03-1975;S;25001-50000;M;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
18621;-23.02;02-01-2004;10-11-1977;S;0-25000;M;0;0;High School;Manual;false;1;12371;07-11-2018
18628;-33.01;02-03-2004;06-08-1965;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
18630;-30.0;16-05-2004;20-05-1940;M;75001-100000;F;5;0;Bachelors ;Management;false;2;12371;07-11-2018
18653;557.49;18-12-2003;19-08-1980;S;0-25000;M;0;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
18308;2360.07;03-05-2004;07-03-1953;M;50001-75000;M;3;1;Partial High School;Skilled Manual;true;3;12371;07-11-2018
18322;1179.86;02-12-2003;04-11-1971;M;50001-75000;M;1;0;Graduate Degree;Professional;true;0;12371;07-11-2018
18325;557.49;16-05-2004;17-07-1966;M;0-25000;M;4;4;Partial High School;Manual;true;0;12371;07-11-2018
18339;-1235.6263;24-04-2003;20-07-1962;M;50001-75000;M;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
18340;-4.99;08-08-2003;19-05-1950;M;75001-100000;M;3;1;Bachelors ;Management;true;1;12371;07-11-2018
18357;-45.0;22-10-2003;26-04-1944;M;50001-75000;M;4;0;Bachelors ;Management;true;2;12371;07-11-2018
18358;4731.04;18-11-2003;04-09-1965;M;75001-100000;M;4;4;Partial College;Professional;true;3;12371;07-11-2018
18372;1146.49;16-08-2003;11-09-1973;M;25001-50000;M;1;1;Bachelors ;Skilled Manual;false;1;12371;07-11-2018
18375;-10.01;11-12-2003;18-07-1943;S;0-25000;M;3;0;Partial College;Manual;false;2;12371;07-11-2018
18389;57.02;21-01-2004;23-06-1972;M;0-25000;M;0;0;Partial High School;Manual;false;2;12371;07-11-2018
18390;538.97;30-10-2003;17-07-1972;S;25001-50000;M;0;0;High School;Manual;false;1;12371;07-11-2018
18407;83.48;02-08-2003;20-08-1957;S;50001-75000;M;2;0;Partial High School;Skilled Manual;false;2;12371;07-11-2018
18408;-30.0;10-01-2004;09-06-1960;M;0-25000;M;1;1;Partial College;Manual;true;0;12371;07-11-2018
18422;1726.99;21-05-2004;02-06-1967;M;25001-50000;M;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18425;1385.4019;23-03-2003;11-11-1957;M;greater than 100000;M;2;4;Partial College;Professional;true;3;12371;07-11-2018
18439;-3399.99;03-11-2001;26-02-1946;S;0-25000;M;5;0;High School;Skilled Manual;true;2;12371;07-11-2018
18440;2510.4375;08-10-2002;14-12-1956;S;75001-100000;M;2;0;High School;Skilled Manual;false;2;12371;07-11-2018
18457;-2151.16;26-03-2002;25-03-1967;S;25001-50000;M;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
18458;-13.01;29-01-2004;21-02-1961;M;50001-75000;M;5;4;Partial College;Professional;true;3;12371;07-11-2018
18472;579.97;11-04-2004;05-03-1971;S;25001-50000;M;0;0;High School;Manual;false;1;12371;07-11-2018
18475;1679.99;31-05-2003;04-06-1968;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
18489;22.7;22-11-2003;07-10-1949;S;25001-50000;M;4;0;High School;Professional;true;2;12371;07-11-2018
18490;15.83;10-04-2004;18-01-1978;M;25001-50000;F;0;0;High School;Manual;false;1;12371;07-11-2018
18507;-4.99;20-05-2004;05-07-1958;S;75001-100000;F;4;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
18508;-3578.27;01-02-2002;24-04-1972;M;25001-50000;M;1;1;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
18522;2363.06;09-08-2003;10-01-1968;S;50001-75000;F;0;0;Bachelors ;Professional;true;1;12371;07-11-2018
18525;1701.49;09-05-2003;21-03-1966;M;75001-100000;F;2;0;Bachelors ;Professional;true;0;12371;07-11-2018
18539;27.03;21-08-2003;16-01-1975;S;75001-100000;M;0;0;Bachelors ;Professional;false;3;12371;07-11-2018
18540;30.99;08-07-2004;28-12-1960;S;greater than 100000;M;4;4;High School;Professional;true;1;12371;07-11-2018
18557;802.18;08-02-2003;07-09-1967;M;25001-50000;F;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
18558;-124.02;07-12-2003;12-04-1951;M;50001-75000;M;2;1;High School;Professional;true;2;12371;07-11-2018
18589;-2363.42;08-11-2001;21-10-1968;M;50001-75000;M;2;2;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
18590;3069.3718;15-10-2002;23-04-1970;M;25001-50000;F;0;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18607;-9.99;12-02-2004;26-03-1964;M;50001-75000;M;4;4;Bachelors ;Skilled Manual;true;3;12371;07-11-2018
18608;-30.0;18-11-2003;03-11-1975;M;25001-50000;M;4;4;Partial College;Clerical;true;1;12371;07-11-2018
18639;14.49;04-03-2004;17-08-1965;M;25001-50000;M;3;3;Bachelors ;Skilled Manual;true;3;12371;07-11-2018
18640;2280.9805;11-04-2003;26-07-1972;S;0-25000;F;0;0;Partial High School;Manual;true;2;12371;07-11-2018
18657;-30.0;26-05-2004;15-02-1973;S;75001-100000;M;0;0;Bachelors ;Management;true;1;12371;07-11-2018
18658;49.99;21-11-2003;15-09-1946;M;0-25000;F;4;0;High School;Skilled Manual;false;2;12371;07-11-2018
18435;498.9818;07-05-2002;15-09-1948;M;0-25000;M;4;0;High School;Skilled Manual;true;2;12371;07-11-2018
18437;2313.0024;05-04-2003;22-10-1948;S;50001-75000;M;4;1;Bachelors ;Management;true;2;12371;07-11-2018
18444;535.99;01-02-2004;20-06-1975;S;25001-50000;M;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
18446;-1248.28;27-03-2002;19-01-1973;M;25001-50000;M;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
18469;2320.0;02-09-2001;09-01-1961;M;0-25000;F;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
18471;2477.6475;03-09-2002;15-06-1971;S;75001-100000;F;0;5;High School;Management;true;4;12371;07-11-2018
18476;-2.29;22-05-2004;10-09-1948;S;25001-50000;M;4;0;High School;Professional;true;2;12371;07-11-2018
18478;-24.0;14-01-2004;11-10-1967;M;75001-100000;F;5;5;Graduate Degree;Management;true;3;12371;07-11-2018
17867;32.69;02-06-2004;01-03-1977;S;0-25000;F;0;0;High School;Manual;false;1;12371;07-11-2018
18503;-20.01;17-11-2003;21-08-1967;M;0-25000;F;1;1;High School;Manual;true;1;12371;07-11-2018
18510;-3.52;10-02-2004;15-07-1955;S;greater than 100000;F;3;4;Partial College;Professional;false;4;12371;07-11-2018
18512;27.69;08-07-2004;05-05-1960;S;greater than 100000;M;1;1;Graduate Degree;Management;false;2;12371;07-11-2018
18535;334.9736;15-05-2003;08-06-1969;S;75001-100000;M;3;0;Graduate Degree;Professional;true;0;12371;07-11-2018
18537;-1236.3;28-04-2002;25-07-1965;S;50001-75000;M;0;0;Graduate Degree;Professional;true;1;12371;07-11-2018
18544;27.69;09-05-2004;07-08-1947;M;75001-100000;F;4;5;Partial High School;Professional;false;1;12371;07-11-2018
18546;-90.02;14-02-2004;19-02-1976;S;0-25000;F;0;0;Partial High School;Manual;false;1;12371;07-11-2018
17933;20.0;29-12-2003;07-06-1980;S;0-25000;M;0;0;Partial High School;Manual;false;2;12371;07-11-2018
